Prefecture	Municipality	prec_no	block_no	URL	Metric	年間	01	02	03	04	05	06	07	08	09	10	11	12
岩手県	金ケ崎	33	1558	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=33&block_no=1558&year=&month=&day=&view=	平年降水量(mm)	1574.5	100.8	75.7	96.4	100.2	109.0	132.4	191.9	170.4	168.0	162.8	116.7	151.7
岩手県	滝沢	33	1560	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=33&block_no=1560&year=&month=&day=&view=	平年降水量(mm)	1568.5	61.3	73.8	109.1	113.2	107.8	122.9	245.4	205.0	153.3	147.6	107.2	104.9
岩手県	附馬牛	33	1563	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=33&block_no=1563&year=&month=&day=&view=	平年降水量(mm)		46.7	53.4	95.4	125.5	118.0	141.5	219.1	173.5	159.6	146.8	91.5	96.9
岩手県	刈屋	33	1627	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=33&block_no=1627&year=&month=&day=&view=	平年降水量(mm)	1253.9	38.7	49.6	94.6	94.4	78.8	121.5	150.1	199.4	183.9	149.5	40.8	45.1
岩手県	新町	33	1628	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=33&block_no=1628&year=&month=&day=&view=	平年降水量(mm)	1550.1	40.2	45.6	112.8	127.3	128.8	134.3	138.2	213.4	245.2	211.8	55.0	59.8
岩手県	陸前高田	33	1629	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=33&block_no=1629&year=&month=&day=&view=	平年降水量(mm)	1350.9	33.3	34.3	98.2	123.7	113.3	137.9	170.5	167.1	180.3	161.0	69.1	51.5
宮城県	川渡	34	0243	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=0243&year=&month=&day=&view=	平年降水量(mm)	1697.0	113.4	82.8	105.1	110.2	132.1	161.5	216.6	205.9	183.1	143.6	105.8	128.6
宮城県	築館	34	0244	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=0244&year=&month=&day=&view=	平年降水量(mm)	1230.8	42.1	35.1	73.0	87.3	111.9	134.2	185.4	151.6	166.3	131.2	62.9	49.8
宮城県	大衡	34	0248	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=0248&year=&month=&day=&view=	平年降水量(mm)	1315.4	60.5	44.7	79.6	88.4	110.2	135.3	186.2	153.0	181.2	143.9	67.4	65.2
宮城県	古川	34	0247	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=0247&year=&month=&day=&view=	平年降水量(mm)	1173.5	44.9	35.0	70.4	82.7	102.8	123.3	169.9	139.1	160.4	129.2	62.8	53.1
宮城県	志津川	34	0246	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=0246&year=&month=&day=&view=	平年降水量(mm)	1302.3	45.3	39.2	88.6	103.3	116.7	130.7	167.3	142.8	184.2	155.3	70.7	54.2
宮城県	新川	34	0251	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=0251&year=&month=&day=&view=	平年降水量(mm)	1568.9	76.3	60.1	89.0	101.2	115.1	157.5	215.0	215.5	214.7	145.9	85.4	92.7
宮城県	鹿島台	34	0249	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=0249&year=&month=&day=&view=	平年降水量(mm)	1134.5	35.1	29.2	72.2	84.7	95.1	119.4	155.4	129.3	166.7	143.7	62.7	41.0
宮城県	気仙沼	34	0242	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=0242&year=&month=&day=&view=	平年降水量(mm)	1375.8	44.2	38.7	94.5	106.6	128.2	153.7	193.7	149.7	184.3	148.7	74.3	51.6
宮城県	白石	34	0256	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=0256&year=&month=&day=&view=	平年降水量(mm)	1327.2	50.8	36.6	71.0	96.0	99.3	146.6	188.2	186.0	197.0	146.1	59.7	50.2
宮城県	亘理	34	0257	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=0257&year=&month=&day=&view=	平年降水量(mm)	1272.2	45.3	33.3	71.7	86.6	104.7	133.1	180.7	154.9	202.6	164.0	58.0	37.3
宮城県	米山	34	1029	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=1029&year=&month=&day=&view=	平年降水量(mm)	1078.2	35.5	29.1	69.9	77.3	93.6	111.2	161.6	120.1	150.6	129.4	58.6	41.4
宮城県	雄勝	34	0985	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=0985&year=&month=&day=&view=	平年降水量(mm)	1618.0	62.3	50.5	115.0	126.4	146.3	166.6	192.5	171.5	239.6	213.5	86.8	59.5
宮城県	駒ノ湯	34	1126	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=1126&year=&month=&day=&view=	平年降水量(mm)	2124.9	126.8	96.8	125.8	135.7	164.8	228.2	263.5	253.9	261.6	187.0	137.4	152.9
宮城県	塩釜	34	1030	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=1030&year=&month=&day=&view=	平年降水量(mm)	1175.0	38.3	31.8	71.2	87.9	101.8	130.0	170.2	130.5	172.1	140.2	60.3	40.6
宮城県	丸森	34	1220	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=1220&year=&month=&day=&view=	平年降水量(mm)	1298.7	52.9	35.8	73.7	90.9	99.9	126.8	176.0	169.0	210.0	168.0	57.6	38.9
宮城県	江ノ島	34	1290	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=1290&year=&month=&day=&view=	平年降水量(mm)	1206.3	46.8	39.1	88.0	98.5	111.4	122.3	153.1	124.7	163.9	145.4	72.5	54.4
宮城県	筆甫	34	1298	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=1298&year=&month=&day=&view=	平年降水量(mm)	1511.9	70.5	45.8	86.3	114.0	108.9	139.8	199.8	199.8	229.3	200.2	64.0	51.9
宮城県	泉ケ岳	34	1365	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=1365&year=&month=&day=&view=	平年降水量(mm)	2099.0	117.3	86.0	98.0	137.8	166.1	226.6	269.5	254.7	280.8	231.8	98.2	165.4
宮城県	鴬沢	34	1526	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=1526&year=&month=&day=&view=	平年降水量(mm)	1314.7	54.8	38.0	80.4	96.0	113.6	132.0	208.5	160.9	143.4	136.9	65.2	73.1
宮城県	加美	34	1561	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=1561&year=&month=&day=&view=	平年降水量(mm)	1612.8	102.3	62.3	95.8	112.0	123.0	131.8	194.5	179.2	205.1	181.9	104.0	152.7
宮城県	名取	34	1464	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=1464&year=&month=&day=&view=	平年降水量(mm)	1124.3	31.4	23.3	63.0	85.5	96.0	107.6	155.6	128.8	169.1	164.3	55.9	43.2
宮城県	蔵王	34	1564	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=1564&year=&month=&day=&view=	平年降水量(mm)	1343.9	46.1	37.1	72.2	101.0	106.0	146.0	183.4	172.6	199.2	162.2	50.4	63.2
宮城県	女川	34	1626	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=1626&year=&month=&day=&view=	平年降水量(mm)	1432.5	54.6	38.3	98.6	125.7	119.7	145.2	130.9	142.5	234.1	220.6	57.4	62.3
宮城県	桃生	34	1630	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=1630&year=&month=&day=&view=	平年降水量(mm)	1042.9	32.1	25.7	75.1	101.0	88.1	92.9	128.7	114.9	147.8	141.3	48.2	42.7
宮城県	東松島	34	1631	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=1631&year=&month=&day=&view=	平年降水量(mm)	1089.4	34.1	25.1	79.1	97.1	94.3	100.7	135.1	118.6	157.5	147.6	48.0	43.3
山形県	金山	35	0262	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0262&year=&month=&day=&view=	平年降水量(mm)	2078.4	211.4	141.2	128.3	106.1	130.5	136.6	258.4	223.4	159.5	161.8	190.5	230.7
山形県	差首鍋	35	0260	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0260&year=&month=&day=&view=	平年降水量(mm)	2810.9	270.7	196.1	181.1	154.5	180.5	189.8	339.7	275.4	198.2	228.7	286.1	310.0
宮城県	岩沼	34	1632	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=34&block_no=1632&year=&month=&day=&view=	平年降水量(mm)	1227.5	47.4	29.6	87.3	91.6	98.6	120.7	148.2	134.2	201.9	187.5	35.6	34.2
山形県	瀬見	35	0266	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0266&year=&month=&day=&view=	平年降水量(mm)	2136.2	228.3	151.3	138.7	109.6	123.5	142.3	241.6	211.9	161.1	163.5	208.3	256.0
山形県	鶴岡	35	0263	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0263&year=&month=&day=&view=	平年降水量(mm)	2191.4	218.3	134.8	130.0	106.8	119.9	124.3	220.2	198.9	184.6	207.7	267.0	278.7
山形県	狩川	35	0264	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0264&year=&month=&day=&view=	平年降水量(mm)	2074.1	190.9	125.2	119.6	103.1	121.7	125.2	227.2	218.7	170.3	202.0	237.1	228.6
山形県	櫛引	35	0268	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0268&year=&month=&day=&view=	平年降水量(mm)	2412.1	280.6	171.6	148.9	113.7	112.8	129.1	221.1	198.3	178.7	214.6	317.2	350.8
山形県	左沢	35	0272	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0272&year=&month=&day=&view=	平年降水量(mm)	1410.6	135.0	93.1	88.8	69.5	78.2	115.4	197.2	140.1	118.3	107.2	117.8	150.2
山形県	長井	35	0275	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0275&year=&month=&day=&view=	平年降水量(mm)	1856.5	179.4	127.0	120.2	109.4	109.4	141.8	246.4	160.2	139.0	139.1	180.4	204.3
山形県	米沢	35	0279	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0279&year=&month=&day=&view=	平年降水量(mm)	1444.6	159.5	101.8	85.5	67.4	71.1	114.0	177.9	151.4	128.2	117.7	105.0	158.2
山形県	高峰	35	0278	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0278&year=&month=&day=&view=	平年降水量(mm)	2077.7	256.5	161.6	134.7	97.8	95.1	130.7	223.9	173.7	140.6	158.8	213.8	273.2
山形県	向町	35	0910	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0910&year=&month=&day=&view=	平年降水量(mm)	1851.8	168.9	116.6	114.5	104.1	119.2	137.2	233.4	197.6	158.3	148.2	167.2	188.2
山形県	小国	35	0277	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0277&year=&month=&day=&view=	平年降水量(mm)	3051.6	342.1	243.2	202.4	163.0	149.4	191.7	334.2	234.7	190.1	234.9	353.8	416.7
山形県	尾花沢	35	1039	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1039&year=&month=&day=&view=	平年降水量(mm)	1538.5	165.3	98.4	80.7	68.4	78.4	105.6	174.0	148.9	128.9	120.5	155.2	197.1
山形県	鼠ケ関	35	1040	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1040&year=&month=&day=&view=	平年降水量(mm)	2037.9	171.0	107.5	118.4	115.0	130.4	137.7	225.4	201.3	187.6	198.6	227.7	217.3
山形県	高畠	35	1132	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1132&year=&month=&day=&view=	平年降水量(mm)	1283.0	113.0	69.5	74.6	65.4	75.7	103.6	184.9	143.4	124.6	114.6	92.1	119.0
山形県	肘折	35	1125	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1125&year=&month=&day=&view=	平年降水量(mm)	2844.8	403.3	268.4	186.4	128.4	112.4	135.0	229.2	201.5	170.6	222.0	332.5	443.8
山形県	飛島	35	1291	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1291&year=&month=&day=&view=	平年降水量(mm)	1428.7	111.0	79.6	84.2	84.1	86.4	91.4	157.1	161.1	144.1	148.3	152.6	148.8
山形県	荒沢	35	1357	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1357&year=&month=&day=&view=	平年降水量(mm)	3158.2	358.7	239.3	196.4	164.6	163.2	178.9	309.8	232.3	211.5	264.1	388.6	450.3
山形県	大井沢	35	1292	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1292&year=&month=&day=&view=	平年降水量(mm)	2719.0	345.3	226.9	185.0	142.3	138.5	166.7	291.6	197.9	179.4	198.3	268.9	364.4
山形県	中津川	35	1372	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1372&year=&month=&day=&view=	平年降水量(mm)	2511.5	362.4	237.5	163.9	114.3	99.4	147.0	247.0	196.8	158.6	174.9	243.3	366.4
山形県	浜中	35	1465	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1465&year=&month=&day=&view=	平年降水量(mm)	1810.7	110.9	72.8	97.3	95.4	97.8	102.7	220.4	205.1	172.9	186.6	194.3	192.9
山形県	東根	35	1488	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1488&year=&month=&day=&view=	平年降水量(mm)	1088.2	90.4	53.1	61.6	59.7	63.4	86.1	162.3	123.1	100.3	96.0	80.8	111.3
山形県	村山	35	1539	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1539&year=&month=&day=&view=	平年降水量(mm)	1250.1	123.6	77.5	70.8	65.2	65.8	91.4	169.3	124.8	106.6	103.8	100.7	144.6
山形県	上山中山	35	1562	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1562&year=&month=&day=&view=	平年降水量(mm)	1282.8	103.0	67.3	76.8	73.0	75.6	103.5	216.7	130.2	133.7	106.4	95.9	127.0
福島県	小野新町	36	0304	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0304&year=&month=&day=&view=	平年降水量(mm)	1220.6	43.6	36.4	76.0	91.2	97.7	117.3	175.5	145.8	197.5	137.8	60.8	41.2
福島県	浪江	36	0295	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0295&year=&month=&day=&view=	平年降水量(mm)	1539.7	59.0	45.6	94.5	119.6	125.8	156.3	193.4	163.4	238.2	225.9	71.1	44.2
福島県	広野	36	1034	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=1034&year=&month=&day=&view=	平年降水量(mm)	1600.3	58.3	51.4	109.5	133.8	151.5	165.3	191.3	143.5	222.7	227.1	85.7	52.2
福島県	川内	36	1129	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=1129&year=&month=&day=&view=	平年降水量(mm)	1484.1	62.3	47.4	95.1	122.4	111.3	141.2	181.2	171.8	234.1	181.0	70.2	48.3
福島県	梁川	36	0281	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0281&year=&month=&day=&view=	平年降水量(mm)	1095.4	49.9	33.0	64.1	75.1	83.0	109.4	159.2	143.9	158.4	123.4	53.2	41.5
福島県	郡山	36	0299	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0299&year=&month=&day=&view=	平年降水量(mm)	1143.3	40.9	27.6	66.1	75.4	92.2	120.6	191.2	144.4	162.7	126.5	57.8	38.1
福島県	相馬	36	0285	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0285&year=&month=&day=&view=	平年降水量(mm)	1381.2	47.4	34.6	77.8	97.4	113.0	146.9	190.8	166.8	225.0	198.8	60.3	34.9
福島県	喜多方	36	0286	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0286&year=&month=&day=&view=	平年降水量(mm)	1561.9	149.3	108.9	107.2	85.2	84.5	124.3	222.1	168.0	122.4	115.4	113.6	161.2
福島県	原町	36	0288	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0288&year=&month=&day=&view=	平年降水量(mm)	1387.9	47.1	36.7	82.7	104.5	111.6	135.7	184.0	155.4	221.8	206.2	65.1	37.2
福島県	猪苗代	36	0290	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0290&year=&month=&day=&view=	平年降水量(mm)	1263.0	72.0	53.5	69.3	74.9	86.5	123.4	206.6	142.9	132.2	119.6	89.3	92.7
福島県	二本松	36	0291	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0291&year=&month=&day=&view=	平年降水量(mm)	1189.3	42.5	34.0	74.0	86.8	91.5	125.5	185.5	145.9	166.6	137.6	58.8	40.7
福島県	只見	36	0297	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0297&year=&month=&day=&view=	平年降水量(mm)	2445.9	302.3	216.3	164.7	114.6	100.4	147.0	321.1	196.3	151.8	176.5	227.4	321.7
福島県	富岡	36	0300	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0300&year=&month=&day=&view=	平年降水量(mm)	1568.8	55.8	48.0	104.1	127.5	136.2	161.1	190.4	164.2	234.7	225.6	84.5	47.4
福島県	南郷	36	0301	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0301&year=&month=&day=&view=	平年降水量(mm)	1492.1	126.8	79.1	76.0	65.7	76.6	117.1	225.1	169.6	139.4	134.7	119.7	161.6
福島県	船引	36	0294	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0294&year=&month=&day=&view=	平年降水量(mm)	1180.5	41.7	33.7	71.5	84.0	90.6	118.4	181.6	149.4	167.4	141.3	60.9	40.1
福島県	田島	36	0303	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0303&year=&month=&day=&view=	平年降水量(mm)	1318.1	94.4	63.6	67.0	64.0	80.8	116.2	206.8	174.3	165.9	128.1	62.6	94.5
福島県	石川	36	0307	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0307&year=&month=&day=&view=	平年降水量(mm)	1281.5	46.8	37.8	78.8	94.5	101.1	126.2	187.5	165.6	185.3	150.3	65.4	42.3
福島県	平	36	0310	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0310&year=&month=&day=&view=	平年降水量(mm)	1444.5	52.8	48.2	102.2	129.7	147.3	156.9	173.6	140.5	186.2	184.2	82.1	52.9
福島県	東白川	36	0312	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0312&year=&month=&day=&view=	平年降水量(mm)	1405.1	37.7	34.9	86.3	108.0	123.5	145.5	215.4	179.5	199.7	159.2	72.5	43.0
福島県	西会津	36	1031	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=1031&year=&month=&day=&view=	平年降水量(mm)	1786.0	193.1	127.0	121.1	91.9	83.6	122.5	233.5	169.0	132.1	134.5	160.3	217.4
福島県	金山	36	1044	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=1044&year=&month=&day=&view=	平年降水量(mm)	1983.2	224.9	137.1	116.1	98.0	77.2	127.4	294.1	182.7	150.8	142.0	171.6	248.5
福島県	鷲倉	36	1116	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=1116&year=&month=&day=&view=	平年降水量(mm)	2227.8	111.8	70.2	115.1	145.7	165.8	239.4	318.7	309.1	297.6	246.5	124.7	133.5
福島県	飯舘	36	1130	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=1130&year=&month=&day=&view=	平年降水量(mm)	1367.4	60.5	41.1	77.4	103.1	97.8	131.7	174.2	189.5	204.4	170.5	56.3	48.4
福島県	津島	36	1150	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=1150&year=&month=&day=&view=	平年降水量(mm)	1392.2	55.9	43.6	85.5	104.5	97.8	137.4	183.5	183.4	218.4	174.3	64.6	47.0
福島県	長沼	36	1268	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=1268&year=&month=&day=&view=	平年降水量(mm)	1367.2	54.5	38.1	77.4	92.5	105.7	139.2	209.1	186.1	196.5	150.9	63.8	53.6
福島県	舘岩	36	1269	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=1269&year=&month=&day=&view=	平年降水量(mm)	1428.7	141.9	98.4	86.3	65.6	74.2	104.5	189.9	148.7	165.4	132.4	74.8	146.8
福島県	桧原	36	1282	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=1282&year=&month=&day=&view=	平年降水量(mm)	1822.8	145.1	110.3	119.1	113.1	117.9	151.4	259.2	214.7	160.1	136.2	130.7	165.2
福島県	茂庭	36	1293	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=1293&year=&month=&day=&view=	平年降水量(mm)	1350.4	92.5	60.5	83.0	88.7	90.6	120.4	182.4	165.1	162.1	124.2	82.3	97.3
福島県	湯本	36	1294	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=1294&year=&month=&day=&view=	平年降水量(mm)	1634.5	96.0	62.2	99.3	106.1	121.8	162.2	218.4	193.6	224.8	171.5	81.5	94.6
福島県	桧枝岐	36	1295	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=1295&year=&month=&day=&view=	平年降水量(mm)	1560.0	131.3	114.9	91.6	80.2	89.5	121.8	207.4	166.9	160.1	155.1	103.8	145.5
福島県	湖南	36	1386	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=1386&year=&month=&day=&view=	平年降水量(mm)	1341.5	79.5	51.1	80.4	83.1	94.5	125.4	199.9	157.8	169.2	138.6	75.8	86.2
福島県	山田	36	1607	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=1607&year=&month=&day=&view=	平年降水量(mm)	1601.0	45.3	56.5	113.5	163.4	148.4	194.4	161.5	163.9	193.6	213.2	74.2	71.0
福島県	玉川	36	1466	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=1466&year=&month=&day=&view=	平年降水量(mm)	1174.7	27.3	28.1	63.4	97.6	92.3	108.8	192.0	153.6	154.7	152.2	60.9	43.8
福島県	新地	36	1633	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=1633&year=&month=&day=&view=	平年降水量(mm)	1333.1	49.3	28.8	92.6	97.4	109.2	130.4	164.3	129.1	236.6	212.5	38.8	31.1
茨城県	花園	40	0314	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=40&block_no=0314&year=&month=&day=&view=	平年降水量(mm)	1995.3	76.1	66.3	136.3	172.5	191.3	212.3	233.6	227.7	274.6	240.9	107.1	69.3
茨城県	北茨城	40	0315	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=40&block_no=0315&year=&month=&day=&view=	平年降水量(mm)	1435.4	50.0	45.9	99.9	128.5	156.1	158.0	170.4	138.1	183.2	189.5	78.7	48.8
茨城県	大子	40	0316	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=40&block_no=0316&year=&month=&day=&view=	平年降水量(mm)	1451.3	38.9	42.7	92.1	115.8	134.0	148.0	203.6	187.7	197.8	163.3	75.6	43.3
福島県	古殿	36	1634	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=1634&year=&month=&day=&view=	平年降水量(mm)	1356.9	50.1	40.1	92.2	117.2	108.6	146.2	173.1	165.0	200.1	174.6	54.6	41.4
茨城県	古河	40	0320	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=40&block_no=0320&year=&month=&day=&view=	平年降水量(mm)	1229.9	35.2	35.1	75.9	91.3	120.8	132.0	147.3	135.8	181.4	166.1	61.6	37.7
茨城県	笠間	40	0318	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=40&block_no=0318&year=&month=&day=&view=	平年降水量(mm)	1383.1	50.2	49.5	97.6	122.0	138.3	143.3	161.4	128.8	190.0	180.7	76.0	45.3
茨城県	土浦	40	0324	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=40&block_no=0324&year=&month=&day=&view=	平年降水量(mm)	1229.3	48.8	45.8	90.5	105.1	121.3	123.5	123.6	99.1	171.9	177.7	74.8	47.4
茨城県	下妻	40	0322	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=40&block_no=0322&year=&month=&day=&view=	平年降水量(mm)	1231.8	39.1	39.5	80.2	101.2	122.9	121.2	144.2	123.9	171.9	176.0	70.5	41.2
